"Station.Name" "Filtered" "Parameter" "Date.Time" "Value" "QA.Code" "Unit" "QAQC.Sample" "Comments" "Rain.in.Last.24.Hours" "Sky.Condition" "Flow.Severity" "Comp..Code" "Thalweg" "Lab" "Project"
"19" "EL1.9EC" "" "Temperature" 2004-01-20 09:28:00 6.2 "" "C" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"20" "EL1.9EC" "" "Total Kjeldahl Nitrogen" 2004-01-20 09:28:00 0.5 "U" "mg/L" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"21" "EL1.9EC" "" "Total Phosphorus" 2004-01-20 09:28:00 0.12 "" "mg/L" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"22" "EL1.9EC" "" "Total Suspended Solids" 2004-01-20 09:28:00 4 "" "mg/L" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"23" "EL1.9EC" "" "Turbidity" 2004-01-20 09:28:00 7.08 "" "NTU" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"24" "EL1.9EC" "Field" "Zinc" 2004-01-20 09:28:00 16 "" "ug/L" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"25" "EL5.6EC" "" "Conductivity" 2004-01-20 09:40:00 160 "" "uS/cm at 25 deg C" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"26" "EL5.6EC" "" "Dissolved Oxygen" 2004-01-20 09:40:00 11.55 "" "mg/L" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"27" "EL5.6EC" "" "Dissolved Oxygen Saturation" 2004-01-20 09:40:00 86.6 "" "%" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"28" "EL5.6EC" "" "Fecal Coliform" 2004-01-20 09:40:00 220 "" "cfu/100mL" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"29" "EL5.6EC" "" "pH" 2004-01-20 09:40:00 7.8 "" "" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"30" "EL5.6EC" "" "Temperature" 2004-01-20 09:40:00 3.3 "" "C" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"31" "EL5.6EC" "" "Turbidity" 2004-01-20 09:40:00 28.2 "" "NTU" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"32" "EL8.1GC" "" "Ammonia Nitrogen" 2004-01-20 10:10:00 0.09 "" "mg/L" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"33" "EL8.1GC" "" "Biochemical Oxygen Demand" 2004-01-20 10:10:00 2 "U" "mg/L" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"34" "EL8.1GC" "" "Conductivity" 2004-01-20 10:10:00 330 "" "uS/cm at 25 deg C" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"35" "EL8.1GC" "Field" "Copper" 2004-01-20 10:10:00 5 "U" "ug/L" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"36" "EL8.1GC" "" "Copper" 2004-01-20 10:10:00 5 "U" "ug/L" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"37" "EL8.1GC" "" "Dissolved Oxygen" 2004-01-20 10:10:00 12.04 "" "mg/L" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"38" "EL8.1GC" "" "Dissolved Oxygen Saturation" 2004-01-20 10:10:00 87.6 "" "%" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"39" "EL8.1GC" "" "Fecal Coliform" 2004-01-20 10:10:00 210 "" "cfu/100mL" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"40" "EL8.1GC" "" "Hardness" 2004-01-20 10:10:00 130 "" "mg/L" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"41" "EL8.1GC" "" "Nitrate + Nitrite as N" 2004-01-20 10:10:00 0.6 "" "mg/L" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"42" "EL8.1GC" "" "pH" 2004-01-20 10:10:00 8 "" "" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"43" "EL8.1GC" "" "Temperature" 2004-01-20 10:10:00 2.5 "" "C" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"44" "EL8.1GC" "" "Total Kjeldahl Nitrogen" 2004-01-20 10:10:00 0.5 "U" "mg/L" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"45" "EL8.1GC" "" "Total Phosphorus" 2004-01-20 10:10:00 0.07 "" "mg/L" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"46" "EL8.1GC" "" "Total Suspended Solids" 2004-01-20 10:10:00 5 "" "mg/L" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"47" "EL8.1GC" "" "Turbidity" 2004-01-20 10:10:00 9.69 "" "NTU" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"48" "EL8.1GC" "Field" "Zinc" 2004-01-20 10:10:00 10 "U" "ug/L" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"49" "EL8.5SEC" "" "Conductivity" 2004-01-20 10:29:00 180 "" "uS/cm at 25 deg C" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"50" "EL8.5SEC" "" "Dissolved Oxygen" 2004-01-20 10:29:00 12.53 "" "mg/L" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"51" "EL8.5SEC" "" "Dissolved Oxygen Saturation" 2004-01-20 10:29:00 94.9 "" "%" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"52" "EL8.5SEC" "" "Fecal Coliform" 2004-01-20 10:29:00 420 "" "cfu/100mL" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"53" "EL8.5SEC" "" "pH" 2004-01-20 10:29:00 8.1 "" "" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"54" "EL8.5SEC" "" "Temperature" 2004-01-20 10:29:00 3.6 "" "C" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"55" "EL8.5SEC" "" "Turbidity" 2004-01-20 10:29:00 11.7 "" "NTU" "" " " "" "Sunny" NA "G" "" "SDWRF" "Ambient"
"56" "EL1.9EC" "" "Ammonia Nitrogen" 2004-02-10 09:20:00 0.3 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"57" "EL1.9EC" "" "Biochemical Oxygen Demand" 2004-02-10 09:20:00 2 "U" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"58" "EL1.9EC" "" "Conductivity" 2004-02-10 09:20:00 300 "" "uS/cm at 25 deg C" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"59" "EL1.9EC" "Field" "Copper" 2004-02-10 09:20:00 5 "U" "ug/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"60" "EL1.9EC" "" "Copper" 2004-02-10 09:20:00 5.5 "" "ug/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"61" "EL1.9EC" "" "Dissolved Oxygen" 2004-02-10 09:20:00 12.29 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"62" "EL1.9EC" "" "Dissolved Oxygen Saturation" 2004-02-10 09:20:00 103.6 "" "%" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"63" "EL1.9EC" "" "Fecal Coliform" 2004-02-10 09:20:00 62 "" "cfu/100mL" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"64" "EL1.9EC" "" "Hardness" 2004-02-10 09:20:00 60 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"65" "EL1.9EC" "" "Nitrate + Nitrite as N" 2004-02-10 09:20:00 2.9 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"66" "EL1.9EC" "Field" "Orthophosphorus" 2004-02-10 09:20:00 0.05 "U" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"67" "EL1.9EC" "" "pH" 2004-02-10 09:20:00 7.1 "" "" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"68" "EL1.9EC" "" "Temperature" 2004-02-10 09:20:00 8.1 "" "C" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"69" "EL1.9EC" "" "Total Kjeldahl Nitrogen" 2004-02-10 09:20:00 0.6 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"70" "EL1.9EC" "" "Total Phosphorus" 2004-02-10 09:20:00 0.05 "U" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"71" "EL1.9EC" "" "Total Suspended Solids" 2004-02-10 09:20:00 5 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"72" "EL1.9EC" "" "Turbidity" 2004-02-10 09:20:00 9.14 "" "NTU" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"73" "EL1.9EC" "Field" "Zinc" 2004-02-10 09:20:00 24 "" "ug/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"74" "EL5.5GC" "" "Conductivity" 2004-02-10 09:38:00 350 "" "uS/cm at 25 deg C" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"75" "EL5.5GC" "" "Dissolved Oxygen" 2004-02-10 09:38:00 14.01 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"76" "EL5.5GC" "" "Dissolved Oxygen Saturation" 2004-02-10 09:38:00 108.5 "" "%" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"77" "EL5.5GC" "" "Fecal Coliform" 2004-02-10 09:38:00 188 "" "cfu/100mL" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"78" "EL5.5GC" "" "pH" 2004-02-10 09:38:00 7.8 "" "" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"79" "EL5.5GC" "" "Temperature" 2004-02-10 09:38:00 4.5 "" "C" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"80" "EL5.6EC" "" "Conductivity" 2004-02-10 09:49:00 210 "" "uS/cm at 25 deg C" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"81" "EL5.6EC" "" "Dissolved Oxygen" 2004-02-10 09:49:00 13.93 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"82" "EL5.6EC" "" "Dissolved Oxygen Saturation" 2004-02-10 09:49:00 107.8 "" "%" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"83" "EL5.6EC" "" "Fecal Coliform" 2004-02-10 09:49:00 370 "" "cfu/100mL" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"84" "EL5.6EC" "Field" "Orthophosphorus" 2004-02-10 09:49:00 0.05 "U" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"85" "EL5.6EC" "" "pH" 2004-02-10 09:49:00 7.9 "" "" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"86" "EL5.6EC" "" "Temperature" 2004-02-10 09:49:00 4.7 "" "C" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"87" "EL5.6EC" "" "Total Kjeldahl Nitrogen" 2004-02-10 09:49:00 0.5 "U" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"88" "EL5.6EC" "" "Total Phosphorus" 2004-02-10 09:49:00 0.05 "U" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"89" "EL8.1GC" "" "Ammonia Nitrogen" 2004-02-10 10:10:00 0.12 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"90" "EL8.1GC" "" "Biochemical Oxygen Demand" 2004-02-10 10:10:00 2 "U" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"91" "EL8.1GC" "" "Conductivity" 2004-02-10 10:10:00 400 "" "uS/cm at 25 deg C" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"92" "EL8.1GC" "Field" "Copper" 2004-02-10 10:10:00 5 "U" "ug/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"93" "EL8.1GC" "" "Copper" 2004-02-10 10:10:00 6.6 "" "ug/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"94" "EL8.1GC" "" "Dissolved Oxygen" 2004-02-10 10:10:00 10.64 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"95" "EL8.1GC" "" "Dissolved Oxygen Saturation" 2004-02-10 10:10:00 86.1 "" "%" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"96" "EL8.1GC" "" "Fecal Coliform" 2004-02-10 10:10:00 387 "" "cfu/100mL" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"97" "EL8.1GC" "" "Hardness" 2004-02-10 10:10:00 150 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"98" "EL8.1GC" "" "Nitrate + Nitrite as N" 2004-02-10 10:10:00 1 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"99" "EL8.1GC" "Field" "Orthophosphorus" 2004-02-10 10:10:00 0.05 "U" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"100" "EL8.1GC" "" "pH" 2004-02-10 10:10:00 7.5 "" "" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"101" "EL8.1GC" "" "Temperature" 2004-02-10 10:10:00 6.2 "" "C" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"102" "EL8.1GC" "" "Total Kjeldahl Nitrogen" 2004-02-10 10:10:00 0.5 "U" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"103" "EL8.1GC" "" "Total Phosphorus" 2004-02-10 10:10:00 0.05 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"104" "EL8.1GC" "" "Total Suspended Solids" 2004-02-10 10:10:00 3 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"105" "EL8.1GC" "Field" "Zinc" 2004-02-10 10:10:00 10 "U" "ug/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"106" "EL8.5SEC" "" "Conductivity" 2004-02-10 10:25:00 320 "" "uS/cm at 25 deg C" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"107" "EL8.5SEC" "" "Dissolved Oxygen" 2004-02-10 10:25:00 11.2 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"108" "EL8.5SEC" "" "Dissolved Oxygen Saturation" 2004-02-10 10:25:00 89.1 "" "%" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"109" "EL8.5SEC" "" "Fecal Coliform" 2004-02-10 10:25:00 200 "" "cfu/100mL" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"110" "EL8.5SEC" "" "pH" 2004-02-10 10:25:00 7.7 "" "" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"111" "EL8.5SEC" "" "Temperature" 2004-02-10 10:25:00 5.6 "" "C" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"112" "EL5.6EC" "" "Conductivity" 2004-03-16 09:05:00 130 "" "uS/cm at 25 deg C" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"113" "EL5.6EC" "" "Dissolved Oxygen" 2004-03-16 09:05:00 10.86 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"114" "EL5.6EC" "" "Dissolved Oxygen Saturation" 2004-03-16 09:05:00 102.4 "" "%" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"115" "EL5.6EC" "" "Fecal Coliform" 2004-03-16 09:05:00 6000 "B5" "cfu/100mL" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"116" "EL5.6EC" "" "pH" 2004-03-16 09:05:00 8.3 "" "" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"117" "EL5.6EC" "" "Temperature" 2004-03-16 09:05:00 12.6 "" "C" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"118" "EL5.6EC" "" "Turbidity" 2004-03-16 09:05:00 88 "" "NTU" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"119" "EL1.9EC" "" "Ammonia Nitrogen" 2004-03-16 09:29:00 0.33 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"120" "EL1.9EC" "" "Biochemical Oxygen Demand" 2004-03-16 09:29:00 6 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"121" "EL1.9EC" "" "Conductivity" 2004-03-16 09:29:00 170 "" "uS/cm at 25 deg C" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"122" "EL1.9EC" "Field" "Copper" 2004-03-16 09:29:00 8.7 "" "ug/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"123" "EL1.9EC" "" "Copper" 2004-03-16 09:29:00 12 "" "ug/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"124" "EL1.9EC" "" "Dissolved Oxygen" 2004-03-16 09:29:00 10.37 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"125" "EL1.9EC" "" "Dissolved Oxygen Saturation" 2004-03-16 09:29:00 97.7 "" "%" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"126" "EL1.9EC" "" "Fecal Coliform" 2004-03-16 09:29:00 6000 "B5" "cfu/100mL" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"127" "EL1.9EC" "" "Hardness" 2004-03-16 09:29:00 50 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"128" "EL1.9EC" "" "Nitrate + Nitrite as N" 2004-03-16 09:29:00 1.1 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"129" "EL1.9EC" "Field" "Orthophosphorus" 2004-03-16 09:29:00 0.05 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"130" "EL1.9EC" "" "pH" 2004-03-16 09:29:00 7.7 "" "" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"131" "EL1.9EC" "" "Temperature" 2004-03-16 09:29:00 12.7 "" "C" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"132" "EL1.9EC" "" "Total Kjeldahl Nitrogen" 2004-03-16 09:29:00 0.8 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"133" "EL1.9EC" "" "Total Phosphorus" 2004-03-16 09:29:00 0.29 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"134" "EL1.9EC" "" "Total Suspended Solids" 2004-03-16 09:29:00 101 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"135" "EL1.9EC" "" "Turbidity" 2004-03-16 09:29:00 126 "" "NTU" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"136" "EL1.9EC" "Field" "Zinc" 2004-03-16 09:29:00 16 "" "ug/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"137" "EL5.5GC" "" "Conductivity" 2004-03-16 09:30:00 160 "" "uS/cm at 25 deg C" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"138" "EL5.5GC" "" "Dissolved Oxygen" 2004-03-16 09:30:00 10.13 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"139" "EL5.5GC" "" "Dissolved Oxygen Saturation" 2004-03-16 09:30:00 94.7 "" "%" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"140" "EL5.5GC" "" "Fecal Coliform" 2004-03-16 09:30:00 6000 "B5" "cfu/100mL" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"141" "EL5.5GC" "" "pH" 2004-03-16 09:30:00 7.9 "" "" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"142" "EL5.5GC" "" "Temperature" 2004-03-16 09:30:00 12.2 "" "C" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"143" "EL5.5GC" "" "Turbidity" 2004-03-16 09:30:00 109 "" "NTU" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"144" "EL8.1GC" "" "Ammonia Nitrogen" 2004-03-16 10:23:00 0.39 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"145" "EL8.1GC" "" "Biochemical Oxygen Demand" 2004-03-16 10:23:00 9 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"146" "EL8.1GC" "" "Conductivity" 2004-03-16 10:23:00 220 "" "uS/cm at 25 deg C" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"147" "EL8.1GC" "Field" "Copper" 2004-03-16 10:23:00 13 "" "ug/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"148" "EL8.1GC" "" "Copper" 2004-03-16 10:23:00 19 "" "ug/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"149" "EL8.1GC" "" "Dissolved Oxygen" 2004-03-16 10:23:00 10.44 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"150" "EL8.1GC" "" "Dissolved Oxygen Saturation" 2004-03-16 10:23:00 99.3 "" "%" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"151" "EL8.1GC" "" "Fecal Coliform" 2004-03-16 10:23:00 6000 "B5" "cfu/100mL" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"152" "EL8.1GC" "" "Hardness" 2004-03-16 10:23:00 70 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"153" "EL8.1GC" "" "Nitrate + Nitrite as N" 2004-03-16 10:23:00 1.2 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"154" "EL8.1GC" "Field" "Orthophosphorus" 2004-03-16 10:23:00 0.05 "U" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"155" "EL8.1GC" "" "pH" 2004-03-16 10:23:00 7.5 "" "" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"156" "EL8.1GC" "" "Temperature" 2004-03-16 10:23:00 13.1 "" "C" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"157" "EL8.1GC" "" "Total Kjeldahl Nitrogen" 2004-03-16 10:23:00 0.69 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"158" "EL8.1GC" "" "Total Phosphorus" 2004-03-16 10:23:00 0.35 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"159" "EL8.1GC" "" "Total Suspended Solids" 2004-03-16 10:23:00 43 "" "mg/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"160" "EL8.1GC" "" "Turbidity" 2004-03-16 10:23:00 78.5 "" "NTU" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"161" "EL8.1GC" "Field" "Zinc" 2004-03-16 10:23:00 30 "" "ug/L" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
"162" "EL8.5SEC" "" "Conductivity" 2004-03-16 10:40:00 150 "" "uS/cm at 25 deg C" "" " " "" "Partly Cloudy" NA "G" "" "SDWRF" "Ambient"
